entrées;horodatage;id_erp;Nom;geo_point_2d
7;2015-04-04T19:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
10;2011-08-27T18:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
14;2015-04-08T18:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
5;2011-08-28T18:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
2;2015-04-15T12:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
2;2015-04-15T15:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
4;2011-09-07T17:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
3;2011-09-09T18:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
8;2015-04-29T15:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
1;2011-09-13T14:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2015-05-05T12:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
2;2015-05-05T15:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
5;2011-09-13T17:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
6;2015-05-07T16:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
6;2011-09-16T13:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
54;2015-05-08T13:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
3;2011-09-16T17:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
3;2011-09-20T17:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
5;2011-09-22T13:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2011-09-28T14:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
4;2011-09-28T18:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2011-10-05T15:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
6;2011-10-08T14:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
7;2011-10-08T16:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
5;2011-10-12T18:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2011-10-14T14:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
3;2011-10-15T13:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
3;2011-10-18T19:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2011-10-20T14:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2011-10-21T12:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
6;2011-10-22T15:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
7;2011-10-22T18:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
6;2011-10-23T16:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
4;2011-10-26T12:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
6;2011-10-27T13:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
4;2011-10-27T14:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2011-10-27T15:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
7;2011-10-29T17:00:00+02:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
10;2011-10-30T15:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
6;2011-11-03T16:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2011-11-06T11:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2011-11-09T13:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
7;2011-11-12T16:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
2;2011-11-13T18:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
6;2011-11-15T11:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
4;2011-11-16T11:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2011-11-17T15:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
2;2011-11-20T13:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
3;2011-11-22T14:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
2;2011-11-23T18:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
4;2011-11-24T11:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
2;2011-11-27T14:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2011-11-29T11:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
8;2011-12-01T11:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
3;2011-12-02T11:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2011-12-07T11:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
2;2011-12-07T15:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
2;2011-12-09T17:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2011-12-10T17:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
6;2011-12-11T17:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
2;2011-12-14T13:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2011-12-17T13:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
4;2011-12-17T18:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
2;2011-12-18T12:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
10;2011-12-18T17:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
4;2011-12-20T18:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
3;2011-12-22T16:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
6;2011-12-29T13:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2011-12-30T14:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
8;2011-12-30T15:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2012-01-06T15:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
4;2012-01-06T16:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2012-01-07T14:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
12;2012-01-07T17:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2012-01-08T12:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
8;2012-01-08T18:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
2;2012-01-12T17:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
3;2012-01-14T13:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
2;2012-01-15T14:00:00+01:00;E-234-01684;MUSEE HISTORIQUE ET ARCHEOLOGIQUE DE L'ORLEANAIS - HOTEL CABU;47.90107660579681, 1.9053313098052078
1;2012-01-31T16:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2012-02-02T17:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
4;2012-02-03T15:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
6;2012-02-07T14:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2012-02-08T16:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
1;2012-02-10T11:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2012-02-11T12:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
6;2012-02-14T16:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
1;2012-02-15T12:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
1;2012-02-21T15:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
9;2012-02-22T15:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2012-02-22T16:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
4;2012-02-23T12:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
13;2012-02-26T15:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
10;2012-02-26T17:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
11;2012-03-01T11:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
22;2012-03-01T15:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
10;2012-03-01T16:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
8;2012-03-02T14:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
8;2012-03-03T11:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
6;2012-03-06T11:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2012-03-08T15:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
8;2012-03-09T15:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
3;2012-03-09T17:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
5;2012-03-10T16:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
1;2012-03-15T14:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
5;2012-03-15T16:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
6;2012-03-16T17:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
23;2012-03-17T16:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
26;2012-03-17T17:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
0;2012-03-18T18:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2012-03-20T12:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2012-03-20T16:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
1;2012-03-21T12:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
1;2012-03-23T15:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2012-03-24T11:00:00+01:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2012-03-27T13:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
7;2012-03-28T17:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
4;2012-03-30T17:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
4;2012-03-31T12:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
0;2012-03-31T14:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
1;2012-04-03T13:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2012-04-05T14:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2012-04-06T17:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
16;2012-04-10T16:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
7;2012-04-11T17:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
6;2012-04-12T17:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
3;2012-04-13T15:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
3;2012-04-15T12:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
3;2012-04-17T18:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
3;2012-04-19T17:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
5;2012-04-22T14:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
14;2012-04-26T12:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
1;2012-04-27T14:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
4;2012-04-28T17:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
9;2012-04-28T18:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
15;2012-04-29T14:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
24;2012-04-29T17:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
5;2012-05-11T12:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2012-05-11T16:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
35;2012-05-12T19:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
5;2012-05-16T16:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
3;2012-05-17T19:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
7;2012-05-18T13:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
7;2012-05-18T16:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
1;2012-05-22T13:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
5;2012-05-24T16:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
3;2012-05-25T14:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2012-05-26T19:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
3;2012-05-29T16:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
1;2012-05-30T13:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2012-06-01T12:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
1;2012-06-01T17:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
6;2012-06-05T17:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
3;2012-06-07T16:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
1;2012-06-09T15:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
2;2012-06-15T16:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
17;2012-06-16T17:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
7;2012-06-19T12:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
7;2012-06-23T16:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
13;2012-06-24T13:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
3;2012-06-28T15:00:00+02:00;E-234-00329;MUSEE DES BEAUX ARTS;47.90250724578233, 1.9098788145700651
11;2015-05-09T15:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
16;2015-05-09T18:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
21;2015-05-15T17:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
19;2015-05-16T17:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
2;2015-05-19T16:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
15;2015-05-23T16:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
3;2015-05-24T14:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
8;2015-05-26T13:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
1;2015-05-27T15:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
2;2015-05-27T17:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
48;2015-05-28T12:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
15;2015-05-30T16:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
2;2015-06-02T14:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
2;2015-06-09T19:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
4;2015-06-10T13:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
9;2015-06-10T18:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
6;2015-06-12T15:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
7;2015-06-13T13:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
4;2015-06-14T13:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
3;2015-06-14T14:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
2;2015-06-14T18:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
6;2015-06-16T14:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
1;2015-06-19T14:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
1;2015-06-19T19:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
2;2015-06-20T15:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
1;2015-06-23T12:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
3;2015-06-27T14:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
9;2015-06-30T13:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
2;2015-06-30T17:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
5;2015-07-01T16:00:00+02:00;E-234-03489;MAISON DE JEANNE D'ARC;47.901061136559804, 1.9024447246276541
